# feature-min-max-scale price 
# feature-binarize parking 
# feature-fill stories 2 
price,0,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,parking,prefarea,furnishingstatus
0.1818181818181818,2176,2,1,2,yes,yes,no,no,0.0,yes,semi-furnished
0.18060606060606058,3350,3,1,2,yes,no,no,no,0.0,no,unfurnished
0.17878787878787875,3150,2,2,2,no,no,yes,no,0.0,no,semi-furnished
0.17575757575757575,4820,3,1,2,yes,no,no,no,0.0,no,semi-furnished
0.17575757575757575,3420,2,1,2,yes,no,no,yes,0.0,no,semi-furnished
0.17575757575757575,3600,2,1,2,yes,no,no,no,0.0,no,semi-furnished
0.17575757575757575,5830,2,1,2,yes,no,no,no,1.0,no,unfurnished
0.17575757575757575,2856,3,1,2,yes,no,no,no,0.0,yes,furnished
0.17575757575757575,8400,2,1,2,yes,no,no,no,0.0,no,furnished
0.17515151515151514,8250,3,1,2,yes,no,no,no,1.0,no,furnished
0.17515151515151514,2520,5,2,2,no,no,yes,no,0.0,no,furnished
0.17515151515151514,6930,4,1,2,no,no,no,no,0.0,no,furnished
0.1727272727272727,3480,2,1,2,yes,no,no,no,0.0,yes,semi-furnished
0.16969696969696965,3600,3,1,2,yes,no,no,no,0.0,no,unfurnished
0.16969696969696965,4040,2,1,2,yes,no,no,no,0.0,no,semi-furnished
0.16969696969696965,6020,3,1,2,yes,no,no,no,0.0,no,semi-furnished
0.16969696969696965,4050,2,1,2,yes,no,no,no,0.0,no,furnished
0.16969696969696965,3584,2,1,2,yes,no,no,yes,0.0,no,semi-furnished
0.1690909090909091,3120,3,1,2,no,no,yes,yes,0.0,no,semi-furnished
0.1690909090909091,5450,2,1,2,yes,no,no,no,0.0,no,furnished
0.16666666666666666,3630,2,1,2,yes,no,yes,no,0.0,no,furnished
0.16666666666666666,3630,2,1,2,yes,no,no,no,0.0,no,unfurnished
0.16666666666666666,5640,2,1,2,no,no,no,no,0.0,no,semi-furnished
0.16666666666666666,3600,2,1,2,yes,no,no,no,0.0,no,furnished
0.1636363636363636,4280,2,1,2,yes,no,no,no,1.0,no,semi-furnished
0.1636363636363636,3570,3,1,2,yes,no,yes,no,0.0,no,semi-furnished
0.1636363636363636,3180,3,1,2,no,no,yes,no,0.0,no,semi-furnished
0.1636363636363636,3000,2,1,2,yes,no,no,no,0.0,no,furnished
0.1636363636363636,3520,2,2,2,yes,no,yes,no,0.0,no,semi-furnished
0.1636363636363636,5960,3,1,2,yes,yes,yes,no,0.0,no,unfurnished
0.1636363636363636,4130,3,2,2,yes,no,no,no,1.0,no,semi-furnished
0.1636363636363636,2850,3,2,2,no,no,yes,no,0.0,yes,unfurnished
0.1636363636363636,2275,3,1,2,yes,no,no,yes,0.0,yes,semi-furnished
0.163030303030303,3520,3,1,2,yes,no,no,no,1.0,yes,unfurnished
0.1606060606060606,4500,2,1,2,yes,no,no,no,0.0,no,semi-furnished
0.1606060606060606,4000,2,1,2,yes,no,no,no,0.0,yes,semi-furnished
0.15757575757575756,3150,3,1,2,yes,no,yes,no,0.0,no,furnished
0.15757575757575756,4500,4,2,2,yes,no,yes,no,1.0,no,furnished
0.15757575757575756,4500,2,1,2,no,no,no,no,0.0,no,furnished
0.15757575757575756,3640,2,1,2,yes,no,no,no,0.0,no,unfurnished
0.1545454545454545,3850,3,1,2,yes,no,no,no,1.0,no,unfurnished
0.15151515151515152,4240,3,1,2,yes,no,no,no,0.0,no,semi-furnished
0.15151515151515152,3650,3,1,2,yes,no,no,no,0.0,no,unfurnished
0.15151515151515152,4600,4,1,2,yes,no,no,no,0.0,no,semi-furnished
0.15151515151515152,2135,3,2,2,no,no,no,no,0.0,no,unfurnished
0.15151515151515152,3036,3,1,2,yes,no,yes,no,0.0,no,semi-furnished
0.15151515151515152,3990,3,1,2,yes,no,no,no,0.0,no,semi-furnished
0.15151515151515152,7424,3,1,2,no,no,no,no,0.0,no,unfurnished
0.15151515151515152,3480,3,1,2,no,no,no,no,0.0,no,unfurnished
0.15151515151515152,3600,6,1,2,yes,no,no,no,0.0,no,unfurnished
0.15151515151515152,3640,2,1,2,yes,no,no,no,0.0,no,semi-furnished
0.15151515151515152,5900,2,1,2,yes,no,no,no,0.0,no,furnished
0.15151515151515152,3120,3,1,2,yes,no,no,no,0.0,no,unfurnished
0.15151515151515152,7350,2,1,2,yes,no,no,no,0.0,no,semi-furnished
0.15151515151515152,3512,2,1,2,yes,no,no,no,0.0,yes,unfurnished
0.15151515151515152,9500,3,1,2,yes,no,no,no,1.0,yes,unfurnished
0.15151515151515152,5880,2,1,2,yes,no,no,no,0.0,no,unfurnished
0.15151515151515152,12944,3,1,2,yes,no,no,no,0.0,no,unfurnished
0.1509090909090909,4900,3,1,2,no,no,no,no,0.0,no,unfurnished
0.14848484848484847,3060,3,1,2,yes,no,no,no,0.0,no,unfurnished
0.14848484848484847,5320,2,1,2,yes,no,no,no,0.0,yes,unfurnished
0.14848484848484847,2145,3,1,2,yes,no,no,no,0.0,yes,furnished
0.14545454545454542,4000,2,1,2,yes,no,no,no,0.0,no,unfurnished
0.14545454545454542,3185,2,1,2,yes,no,no,no,1.0,no,unfurnished
0.14545454545454542,3850,3,1,2,yes,no,no,no,0.0,no,unfurnished
0.14545454545454542,2145,3,1,2,yes,no,no,no,0.0,yes,furnished
0.14545454545454542,2610,3,1,2,yes,no,yes,no,0.0,yes,unfurnished
0.14545454545454542,1950,3,2,2,yes,no,yes,no,0.0,yes,unfurnished
0.1448484848484848,4040,2,1,2,yes,no,no,no,0.0,no,unfurnished
0.14242424242424243,4785,3,1,2,yes,yes,yes,no,0.0,no,furnished
0.14242424242424243,3450,3,1,2,yes,no,yes,no,1.0,no,unfurnished
0.14242424242424243,3640,2,1,2,yes,no,no,no,0.0,no,furnished
0.13939393939393938,3500,4,1,2,yes,no,no,no,1.0,no,unfurnished
0.13939393939393938,4960,4,1,2,no,no,no,no,0.0,no,semi-furnished
0.13939393939393938,4120,2,1,2,yes,no,no,no,0.0,no,unfurnished
0.13939393939393938,4750,2,1,2,yes,no,no,no,0.0,no,unfurnished
0.13939393939393938,3720,2,1,2,no,no,no,no,0.0,no,unfurnished
0.13939393939393938,3750,3,1,2,yes,no,no,no,0.0,no,unfurnished
0.13939393939393938,3100,3,1,2,no,no,yes,no,0.0,no,semi-furnished
0.13939393939393938,3185,2,1,2,yes,no,yes,no,1.0,no,furnished
0.13878787878787877,2700,3,1,2,no,no,no,no,0.0,no,furnished
0.13696969696969694,2145,3,1,2,yes,no,yes,no,0.0,yes,furnished
0.13636363636363633,4040,2,1,2,yes,no,no,no,0.0,no,unfurnished
0.13636363636363633,4775,4,1,2,yes,no,no,no,0.0,no,unfurnished
0.13333333333333333,2500,2,1,2,no,no,no,no,0.0,no,unfurnished
0.13333333333333333,3180,4,1,2,yes,no,yes,no,0.0,no,unfurnished
0.13333333333333333,6060,3,1,2,yes,yes,yes,no,0.0,no,furnished
0.13333333333333333,3480,4,1,2,no,no,no,no,0.0,no,semi-furnished
0.13333333333333333,3792,4,1,2,yes,no,no,no,0.0,no,semi-furnished
0.13333333333333333,4040,2,1,2,yes,no,no,no,0.0,no,unfurnished
0.13333333333333333,2145,3,1,2,yes,no,yes,no,0.0,yes,furnished
0.13333333333333333,5880,3,1,2,yes,no,no,no,0.0,no,unfurnished
0.13030303030303028,4500,2,1,2,no,no,no,no,0.0,no,semi-furnished
0.13030303030303028,3930,2,1,2,no,no,no,no,0.0,no,unfurnished
0.12848484848484845,3640,4,1,2,yes,no,yes,no,0.0,no,unfurnished
0.12727272727272723,4370,3,1,2,yes,no,no,no,0.0,no,unfurnished
0.12727272727272723,2684,2,1,2,yes,no,no,no,0.0,no,unfurnished
0.12727272727272723,4320,3,1,2,no,no,no,no,0.0,no,unfurnished
0.12727272727272723,3120,3,1,2,no,no,no,no,0.0,no,furnished
0.12121212121212119,3450,1,1,2,yes,no,no,no,0.0,no,furnished
0.12121212121212119,3986,2,2,2,no,yes,yes,no,0.0,no,unfurnished
0.12121212121212119,3500,2,1,2,no,no,yes,no,0.0,no,semi-furnished
0.12121212121212119,4095,2,1,2,yes,no,no,no,1.0,no,semi-furnished
0.12121212121212119,1650,3,1,2,no,no,yes,no,0.0,no,unfurnished
0.12121212121212119,3450,3,1,2,yes,no,yes,no,0.0,no,semi-furnished
0.12121212121212119,6750,2,1,2,yes,no,no,no,0.0,no,semi-furnished
0.12121212121212119,9000,3,1,2,yes,no,no,no,1.0,no,semi-furnished
0.12121212121212119,3069,2,1,2,yes,no,no,no,0.0,no,unfurnished
0.12060606060606058,4500,3,1,2,yes,no,no,no,0.0,no,unfurnished
0.11939393939393936,5495,3,1,2,yes,no,yes,no,0.0,no,unfurnished
0.11851515151515149,2398,3,1,2,yes,no,no,no,0.0,yes,semi-furnished
0.11818181818181814,3000,3,1,2,no,no,no,no,0.0,no,unfurnished
0.11818181818181814,3850,3,1,2,yes,no,no,no,0.0,no,unfurnished
0.11818181818181814,3500,2,1,2,yes,no,no,no,0.0,no,unfurnished
0.11575757575757575,8100,2,1,2,yes,no,no,no,0.0,no,unfurnished
0.11515151515151514,4960,2,1,2,yes,no,yes,no,0.0,no,unfurnished
0.11515151515151514,2160,3,1,2,no,no,yes,no,0.0,no,semi-furnished
0.11515151515151514,3090,2,1,2,yes,yes,yes,no,0.0,no,unfurnished
0.11515151515151514,4500,2,1,2,yes,no,no,yes,0.0,no,semi-furnished
0.1121212121212121,3800,2,1,2,yes,no,no,no,0.0,no,unfurnished
0.1090909090909091,3090,3,1,2,no,no,no,no,0.0,no,semi-furnished
0.1090909090909091,3240,3,1,2,yes,no,no,no,1.0,no,semi-furnished
0.1090909090909091,2835,2,1,2,yes,no,no,no,0.0,no,semi-furnished
0.1090909090909091,4600,2,1,2,yes,no,no,no,0.0,no,furnished
0.1090909090909091,5076,3,1,2,no,no,no,no,0.0,no,unfurnished
0.1090909090909091,3750,3,1,2,yes,no,no,no,0.0,no,unfurnished
0.1090909090909091,3630,4,1,2,yes,no,no,no,1.0,no,semi-furnished
0.10848484848484849,8050,2,1,2,yes,no,no,no,0.0,no,unfurnished
0.10606060606060605,4352,4,1,2,no,no,no,no,0.0,no,unfurnished
0.10484848484848483,3000,2,1,2,yes,no,no,no,0.0,no,semi-furnished
0.103030303030303,5850,3,1,2,yes,no,yes,no,0.0,no,unfurnished
0.103030303030303,4960,2,1,2,yes,no,no,no,0.0,no,unfurnished
0.103030303030303,3600,3,1,2,no,no,no,no,0.0,no,unfurnished
0.103030303030303,3660,4,1,2,no,no,no,no,0.0,no,unfurnished
0.103030303030303,3480,3,1,2,no,no,no,no,0.0,no,semi-furnished
0.103030303030303,2700,2,1,2,no,no,no,no,0.0,no,furnished
0.103030303030303,3150,3,1,2,no,no,no,no,0.0,no,unfurnished
0.103030303030303,6615,3,1,2,yes,no,no,no,0.0,no,semi-furnished
0.09696969696969696,3040,2,1,2,no,no,no,no,0.0,no,unfurnished
0.09696969696969696,3630,2,1,2,yes,no,no,no,0.0,no,unfurnished
0.09696969696969696,6000,2,1,2,yes,no,no,no,0.0,no,semi-furnished
0.09696969696969696,5400,4,1,2,yes,no,no,no,0.0,no,unfurnished
0.09545454545454543,5200,4,1,2,yes,no,no,no,0.0,no,unfurnished
0.09393939393939393,3300,3,1,2,no,no,no,no,0.0,no,semi-furnished
0.09393939393939393,4350,3,1,2,no,no,no,yes,0.0,no,unfurnished
0.09393939393939393,2640,2,1,2,no,no,no,no,0.0,no,furnished
0.09090909090909088,2650,3,1,2,yes,no,yes,no,0.0,no,unfurnished
0.09090909090909088,3960,3,1,2,yes,no,no,no,0.0,no,furnished
0.08484848484848484,6800,2,1,2,yes,no,no,no,0.0,no,unfurnished
0.08484848484848484,4000,3,1,2,yes,no,no,no,0.0,no,unfurnished
0.08181818181818179,4000,2,1,2,yes,no,no,no,0.0,no,unfurnished
0.07878787878787877,3934,2,1,2,yes,no,no,no,0.0,no,unfurnished
0.07878787878787877,2000,2,1,2,yes,no,no,no,0.0,no,semi-furnished
0.07878787878787877,3630,3,3,2,no,yes,no,no,0.0,no,unfurnished
0.07878787878787877,2800,3,1,2,yes,no,no,no,0.0,no,unfurnished
0.07878787878787877,2430,3,1,2,no,no,no,no,0.0,no,unfurnished
0.07878787878787877,3480,2,1,2,yes,no,no,no,0.0,no,semi-furnished
0.07878787878787877,4000,3,1,2,yes,no,no,no,0.0,no,semi-furnished
0.07818181818181816,3185,2,1,2,yes,no,no,no,0.0,no,unfurnished
0.07818181818181816,4000,3,1,2,yes,no,no,no,0.0,no,unfurnished
0.07393939393939392,2910,2,1,2,no,no,no,no,0.0,no,unfurnished
0.07272727272727272,3600,2,1,2,yes,no,no,no,0.0,no,unfurnished
0.07272727272727272,4400,2,1,2,yes,no,no,no,0.0,no,unfurnished
0.07272727272727272,3600,2,2,2,yes,no,yes,no,0.0,no,furnished
0.06666666666666665,2880,3,1,2,no,no,no,no,0.0,no,unfurnished
0.06666666666666665,3180,3,1,2,no,no,no,no,0.0,no,unfurnished
0.06666666666666665,3000,2,1,2,yes,no,no,no,0.0,no,furnished
0.06363636363636363,4400,3,1,2,yes,no,no,no,0.0,no,unfurnished
0.06363636363636363,3000,3,1,2,no,no,no,no,0.0,no,semi-furnished
0.06060606060606058,3210,3,1,2,yes,no,yes,no,0.0,no,unfurnished
0.06060606060606058,3240,2,1,2,no,yes,no,no,0.0,no,unfurnished
0.06060606060606058,3000,2,1,2,yes,no,no,no,0.0,no,unfurnished
0.06060606060606058,3500,2,1,2,yes,yes,no,no,0.0,no,unfurnished
0.06060606060606058,4840,2,1,2,yes,no,no,no,0.0,no,unfurnished
0.06060606060606058,7700,2,1,2,yes,no,no,no,0.0,no,unfurnished
0.05696969696969695,3635,2,1,2,no,no,no,no,0.0,no,unfurnished
0.054545454545454536,2475,3,1,2,yes,no,no,no,0.0,no,furnished
0.054545454545454536,2787,4,2,2,yes,no,no,no,0.0,no,furnished
0.054545454545454536,3264,2,1,2,yes,no,no,no,0.0,no,unfurnished
0.051515151515151514,3640,2,1,2,yes,no,no,no,0.0,no,unfurnished
0.048484848484848464,3180,2,1,2,yes,no,no,no,0.0,no,unfurnished
0.04545454545454544,1836,2,1,2,no,no,yes,no,0.0,no,semi-furnished
0.04545454545454544,3970,1,1,2,no,no,no,no,0.0,no,unfurnished
0.04545454545454544,3970,3,1,2,yes,no,yes,no,0.0,no,unfurnished
0.04242424242424242,1950,3,1,2,no,no,no,yes,0.0,no,unfurnished
0.04181818181818181,5300,3,1,2,no,no,no,no,0.0,yes,unfurnished
0.033333333333333326,3000,2,1,2,no,no,no,no,0.0,no,unfurnished
0.030303030303030304,2400,3,1,2,yes,no,no,no,0.0,no,unfurnished
0.030303030303030304,3000,4,1,2,yes,no,no,no,0.0,no,unfurnished
0.030303030303030304,3360,2,1,2,yes,no,no,no,0.0,no,unfurnished
0.01818181818181816,3420,5,1,2,no,no,no,no,0.0,no,unfurnished
0.012121212121212116,1700,3,1,2,yes,no,no,no,0.0,no,unfurnished
0.012121212121212116,3649,2,1,2,yes,no,no,no,0.0,no,unfurnished
0.009090909090909066,2990,2,1,2,no,no,no,no,0.0,no,unfurnished
0.006060606060606044,3000,2,1,2,yes,no,yes,no,1.0,no,unfurnished
0.0014848484848484778,2400,3,1,2,no,no,no,no,0.0,no,semi-furnished
0.0,3620,2,1,2,yes,no,no,no,0.0,no,unfurnished
0.0,2910,3,1,2,no,no,no,no,0.0,no,furnished
0.0,3850,3,1,2,yes,no,no,no,0.0,no,unfurnished
